0.03951931
0.03131199
0.07010651
0.02333069
0.01651192
0.02843475
0.01860619
0.0272789
0.04789734
0.02919769
0.01919556
0.02326775
0.0426712
0.05154037
0.04171753
0.04105377
0.02750778
0.02908325
0.04598999
0.04804611
0.02424622
0.04257584
0.02248764
0.08431625
0.08053589
