1.398846
1.812618
0.6790543
1.802303
1.388287
1.876392
1.30814
2.007088
0.7080154
1.183365
1.406204
0.6694107
2.110291
0.766983
0.8860016
2.232864
1.079178
1.937134
1.154053
1.405914
1.820709
1.856094
2.938446
2.981552
2.638336
