0.6205826
0.2510328
0.2824392
0.3793726
0.4796886
0.7855644
0.1428871
0.1724396
0.2877674
0.2780609
0.5523071
0.3305988
0.3717308
0.4133911
0.153614
0.1980133
0.2720337
0.3364944
0.6038818
0.1303673
0.2941055
0.7156219
0.6862984
0.172142
0.4882278
